feature	r2_score	p_value	-log_p	cell_count_coef	plate_coef	Null_coef	WT_coef	compartment
Nuclei_Texture_Contrast_RFP_3_02_256	0.0013641716211634	0.5892734799799297	0.2296831037165644	0.0028342682755796	-0.0531996864107241	-0.0396425168028955	0.0396425168028952	actin
Nuclei_Texture_Contrast_RFP_3_03_256	0.0029449045546156	0.1931547710696598	0.7140945599828666	0.0041778276688585	-0.0740382818753545	-0.0404058802369833	0.0404058802369828	actin
Nuclei_Texture_Correlation_RFP_3_00_256	0.009609726737336	0.00051999551142	3.2840004051612266	0.0065422384354966	-0.1065142261062652	-0.0244785549791558	0.0244785549791552	actin
Nuclei_Texture_Correlation_RFP_3_01_256	0.0097273958500914	0.0004651866109739	3.332372793650842	0.0028835385307619	-0.0296509106407176	0.0604002742750023	-0.0604002742750023	actin
Nuclei_Texture_Correlation_RFP_3_02_256	0.0100660277029563	0.0003373611813047	3.4719048912638493	0.0011820076841178	0.0032806974520617	0.0882889171841353	-0.0882889171841351	actin
Nuclei_Texture_Correlation_RFP_3_03_256	0.002754506982761	0.2237224027546034	0.6502905250426001	0.0019602694407245	-0.0241821668209391	0.0244939903741479	-0.0244939903741479	actin
Nuclei_Texture_DifferenceEntropy_RFP_3_00_256	0.0048954493603526	0.0384668931957827	1.4149128883595137	0.0049430515841244	-0.0973954719115119	-0.0881269848257724	0.0881269848257717	actin
Nuclei_Texture_DifferenceEntropy_RFP_3_01_256	0.007263712477913	0.004634423755821	2.334004258331816	0.005850434697568	-0.116626213367108	-0.1098694284387182	0.1098694284387173	actin
Nuclei_Texture_DifferenceEntropy_RFP_3_02_256	0.0084190221182446	0.0015917817352694	2.7981164828713783	0.0060570993543791	-0.1224983761460168	-0.1209632310749236	0.1209632310749227	actin
Nuclei_Texture_DifferenceEntropy_RFP_3_03_256	0.0065199993935373	0.0091208532066378	2.0399645338642336	0.005861756810734	-0.1140771378378106	-0.0986612234584404	0.0986612234584395	actin
Nuclei_Texture_DifferenceVariance_RFP_3_00_256	0.0091239604615973	0.0008223244717462	3.0849567852774893	-0.0059486676753769	0.1226926111958078	0.1286231753036213	-0.1286231753036203	actin
Nuclei_Texture_DifferenceVariance_RFP_3_01_256	0.0108954981425888	0.0001529021854413	3.815586307142583	-0.0063854171269042	0.1324592097742979	0.1411887713126579	-0.1411887713126569	actin
Nuclei_Texture_DifferenceVariance_RFP_3_02_256	0.012285425879649	4.010296380574374e-05	4.396823529701142	-0.0068435626001051	0.1415430658435063	0.1495905084641642	-0.1495905084641631	actin
Nuclei_Texture_DifferenceVariance_RFP_3_03_256	0.0101864159634792	0.0003008687405711	3.521622931909943	-0.0063812005748927	0.1309645578082781	0.1353036482746332	-0.1353036482746322	actin
Nuclei_Texture_Entropy_RFP_3_00_256	0.0074247751439801	0.0039975447990666	2.3982066605702386	0.0052784244987948	-0.1094477787221849	-0.1165145332856993	0.1165145332856985	actin
Nuclei_Texture_Entropy_RFP_3_01_256	0.0086848757293385	0.0012416602883326	2.905997208574195	0.0056311369482746	-0.1172692335661133	-0.1263910551965425	0.1263910551965416	actin
Nuclei_Texture_Entropy_RFP_3_02_256	0.0091511613664281	0.000801541753769	3.096073849530461	0.005767642378455	-0.1201950713476326	-0.1297969288189764	0.1297969288189755	actin
Nuclei_Texture_Entropy_RFP_3_03_256	0.0081434310638039	0.0020573761467125	2.6866862996968903	0.0055520453676117	-0.1149615785245261	-0.1218970073129913	0.1218970073129905	actin
Nuclei_Texture_InfoMeas1_RFP_3_00_256	0.0117044130348843	7.029021589255446e-05	4.153105122769573	-0.0036743271080732	0.0425667845911306	-0.0572725272652258	0.0572725272652259	actin
Nuclei_Texture_InfoMeas1_RFP_3_01_256	0.0183093811738517	1.0666391947466992e-07	6.9719824617655926	-0.002214128481218	0.0072332456278063	-0.1103164990706575	0.1103164990706573	actin
Nuclei_Texture_InfoMeas1_RFP_3_02_256	0.0193295201455364	3.846797891338127e-08	7.414900630688862	0.0006470511604901	-0.046501463589709	-0.1504584552048149	0.1504584552048143	actin
Nuclei_Texture_InfoMeas1_RFP_3_03_256	0.0106214780701558	0.0001987172970621	3.701764328704566	-0.0019757914637585	0.0109979253114134	-0.0797416782887362	0.0797416782887361	actin
Nuclei_Texture_InfoMeas2_RFP_3_00_256	0.016317323217772	7.724801989184016e-07	6.11211264408525	0.0081641616334077	-0.1304347340084669	-0.020314792685549	0.0203147926855483	actin
Nuclei_Texture_InfoMeas2_RFP_3_01_256	0.0174569217533046	2.4936448606016626e-07	6.603165397715292	0.0054943603354586	-0.0721242385698241	0.0507693736891481	-0.0507693736891484	actin
Nuclei_Texture_InfoMeas2_RFP_3_02_256	0.0123939864844482	3.610159779821043e-05	4.442473576499052	0.0028879409655108	-0.0263397889218065	0.0743072104023832	-0.0743072104023831	actin
Nuclei_Texture_InfoMeas2_RFP_3_03_256	0.0069781691230453	0.0060169532970892	2.2206233594398928	0.0042102687716257	-0.0607514717419249	0.0163344463741231	-0.0163344463741234	actin
Nuclei_Texture_InverseDifferenceMoment_RFP_3_00_256	0.0063398806749135	0.0107299237597882	1.9694033638514683	-0.004577128870311	0.0968026189927626	0.1088388029096617	-0.108838802909661	actin
Nuclei_Texture_InverseDifferenceMoment_RFP_3_01_256	0.0102478559341592	0.0002837797682995	3.5470185702213297	-0.0060149909723293	0.12592346555175	0.1377249110666852	-0.1377249110666842	actin
Nuclei_Texture_InverseDifferenceMoment_RFP_3_02_256	0.0119280039522841	5.665350263384106e-05	4.246773234476231	-0.0063847433656581	0.1343380476130128	0.148964592751117	-0.148964592751116	actin
Nuclei_Texture_InverseDifferenceMoment_RFP_3_03_256	0.0085292939706046	0.0014360890380487	2.8428186328413028	-0.0058034541715312	0.1193475051747957	0.1240425775457935	-0.1240425775457926	actin
Nuclei_Texture_SumAverage_RFP_3_00_256	0.0062137024046426	0.0120188155894704	1.9201383283650368	0.0059777697452171	-0.1133670612453549	-0.0883984371905732	0.0883984371905724	actin
Nuclei_Texture_SumAverage_RFP_3_01_256	0.0062464569432015	0.0116704169557189	1.9329136273879564	0.0059772428443285	-0.1135869357562045	-0.0893367655742687	0.0893367655742679	actin
Nuclei_Texture_SumAverage_RFP_3_02_256	0.0061949403379512	0.0122229261178247	1.9128248133487191	0.0059705024050057	-0.113203625499456	-0.0881855500766117	0.0881855500766109	actin
Nuclei_Texture_SumAverage_RFP_3_03_256	0.0061228736848822	0.0130388022250016	1.8847623020829647	0.0059150597807361	-0.1124433191779019	-0.0885640319216548	0.088564031921654	actin
Nuclei_Texture_SumEntropy_RFP_3_00_256	0.0080420653616398	0.0022604333932353	2.645808285522645	0.0064986716996001	-0.1265804253102987	-0.1098263915213503	0.1098263915213494	actin
Nuclei_Texture_SumEntropy_RFP_3_01_256	0.0072315311161891	0.0047731235038529	2.3211973281839557	0.0062406386289467	-0.1207852728563501	-0.1022996439628018	0.102299643962801	actin
Nuclei_Texture_SumEntropy_RFP_3_02_256	0.0071037290633424	0.0053652721667544	2.270408242473138	0.0061609459865267	-0.1194864944770952	-0.1019961057896448	0.101996105789644	actin
Nuclei_Texture_SumEntropy_RFP_3_03_256	0.00741221777726	0.0040439443959545	2.393194824568703	0.0062100414642685	-0.121227378143609	-0.1060552106083103	0.1060552106083095	actin
Nuclei_Texture_SumVariance_RFP_3_00_256	0.0048844264833195	0.0388353890174211	1.4107723401226009	0.0047373884570643	-0.0776736674234303	-0.0199654570113156	0.0199654570113152	actin
Nuclei_Texture_SumVariance_RFP_3_01_256	0.0050924149156554	0.0324218676544134	1.4891619713307038	0.0048464610985061	-0.079531617085433	-0.0207116376475249	0.0207116376475244	actin
Nuclei_Texture_SumVariance_RFP_3_02_256	0.005249173432684	0.0282750829065857	1.5485961129871253	0.0049078485069481	-0.08044426238619	-0.0205840474963311	0.0205840474963306	actin
Nuclei_Texture_SumVariance_RFP_3_03_256	0.0047848772335361	0.0423202906890777	1.373451357886178	0.0046757170554065	-0.0765644162552692	-0.0193017965802941	0.0193017965802936	actin
Nuclei_Texture_Variance_RFP_3_00_256	0.0049564302533774	0.0364881777054164	1.4378478256527287	0.0048395387521087	-0.0798649616319095	-0.0225216429112762	0.0225216429112757	actin
Nuclei_Texture_Variance_RFP_3_01_256	0.005142493152023	0.0310372476707251	1.508116798187509	0.0049427149400899	-0.0816701210774374	-0.023423611158926	0.0234236111589256	actin
Nuclei_Texture_Variance_RFP_3_02_256	0.0050792894711576	0.032794498736127	1.4841990029018373	0.0048780559009394	-0.0803384971246599	-0.0220337047938211	0.0220337047938206	actin
Nuclei_Texture_Variance_RFP_3_03_256	0.004836646876195	0.0404721908387188	1.3928432857637718	0.004774401774033	-0.0787413728161023	-0.0220182368941604	0.0220182368941599	actin
Cytoplasm_Granularity_10_GFP	0.0001303410675326	0.9917393246479322	0.0036024656926807	-0.0008710848509915	0.0164381720810707	0.0125449775299858	-0.0125449775299857	er
Cytoplasm_Granularity_11_GFP	0.002334802229619	0.3062712118045383	0.5138938231150992	0.0036441557354518	-0.0693886760335573	-0.0550338383859735	0.055033838385973	er
Cytoplasm_Granularity_12_GFP	0.0041811951465038	0.0707640952162436	1.1501870418115965	0.0044415080302174	-0.0732695888892216	-0.0205588988014616	0.0205588988014612	er
Cytoplasm_Granularity_13_GFP	0.007443841776081	0.0039280912043984	2.4058184371001814	-0.0011146522823604	0.0415848622582678	0.1006368251676482	-0.1006368251676478	er
Cytoplasm_Granularity_14_GFP	0.0031576534414505	0.1634481604901094	0.7866199627770374	0.0012739510257342	-0.0097546471639018	0.0404534253492546	-0.0404534253492546	er
Cytoplasm_Granularity_15_GFP	0.0020953718002516	0.3637815615844406	0.4391593171061412	0.0008180119208344	-0.0037533449524093	0.0363071386830587	-0.0363071386830586	er
Cytoplasm_Granularity_16_GFP	0.0126073652187799	2.9356292132742823e-05	4.532298799164025	-0.0084526975691352	0.1467509761174614	0.0692158431896126	-0.0692158431896116	er
Cytoplasm_Granularity_1_GFP	0.1586250165892091	1.1102230246251563e-16	15.954589770191005	-0.0079859035215423	0.049177295699297	-0.3028579142581592	0.3028579142581588	er
Cytoplasm_Granularity_2_GFP	0.0063511637697248	0.0106214679929873	1.9738154552701277	0.0036356923601958	-0.0500599918160799	0.0239864768128028	-0.023986476812803	er
Cytoplasm_Granularity_3_GFP	0.01887264431169	6.076666880794336e-08	7.216334570761154	0.0065943938280643	-0.093042807637596	0.034268934466423	-0.0342689344664234	er
Cytoplasm_Granularity_4_GFP	0.022766489263839	1.207181798967838e-09	8.918227321167707	0.0041116028593136	-0.0395267276313958	0.0974517152614174	-0.0974517152614174	er
Cytoplasm_Granularity_5_GFP	0.02908836808608	1.904143509534606e-12	11.720300323257067	0.001441473901257	0.0161583797088071	0.1577091985270214	-0.157709198527021	er
Cytoplasm_Granularity_6_GFP	0.0302234311587006	5.919709167301336e-13	12.227699629449182	0.0030332732801674	-0.0128622949399432	0.1389750198000551	-0.1389750198000548	er
Cytoplasm_Granularity_7_GFP	0.0199482928737055	2.0685511858964393e-08	7.6843337281030895	0.0019686691251815	-0.0010951178259406	0.1200504543887948	-0.1200504543887945	er
Cytoplasm_Granularity_8_GFP	0.0122641982983608	4.093536880866999e-05	4.387901292465122	0.0002151546010019	0.0237754941544423	0.111471471071628	-0.1114714710716276	er
Cytoplasm_Granularity_9_GFP	0.000244250156	0.9731392690021424	0.0118250020431442	0.0011424626512177	-0.0194591560322576	-0.0078090787462417	0.0078090787462415	er
Cytoplasm_Intensity_IntegratedIntensityEdge_GFP	0.0407939327433728	1.1102230246251563e-16	15.954589770191005	-0.0007595802258691	-0.0366311086860656	-0.1988303340142458	0.1988303340142452	er
Cytoplasm_Intensity_IntegratedIntensity_GFP	0.1195654188327017	1.1102230246251563e-16	15.954589770191005	-0.0122279645370808	0.1456427280399958	-0.1742071751853012	0.1742071751853015	er
Cytoplasm_Intensity_LowerQuartileIntensity_GFP	0.0377066694396984	2.220446049250313e-16	15.653559774527022	0.0102000646418469	-0.1499119475244198	0.028329868568107	-0.0283298685681077	er
Cytoplasm_Intensity_MADIntensity_GFP	0.0716637829327029	1.1102230246251563e-16	15.954589770191005	0.0119834602482243	-0.1634576056931326	0.0854123137571895	-0.0854123137571901	er
Cytoplasm_Intensity_MassDisplacement_GFP	0.0055644881932597	0.0214288164840615	1.6690018144287744	-0.0049900861785164	0.0813294086113186	0.0190240743730293	-0.0190240743730289	er
Cytoplasm_Intensity_MaxIntensityEdge_GFP	0.0323938187495099	6.294964549624639e-14	13.201006711298096	0.0050420129379539	-0.0498214278926374	0.1139464407945224	-0.1139464407945224	er
Cytoplasm_Intensity_MaxIntensity_GFP	0.0047337574632022	0.0442243513731289	1.3543385280538902	-0.0033528450070647	0.0744915723011196	0.0944683366747535	-0.0944683366747529	er
Cytoplasm_Intensity_MeanIntensityEdge_GFP	0.0802636912029283	1.1102230246251563e-16	15.954589770191005	0.0128778948066246	-0.1769999694746712	0.086263661216817	-0.0862636612168177	er
Cytoplasm_Intensity_MeanIntensity_GFP	0.0880422138412906	1.1102230246251563e-16	15.954589770191005	0.0107404246999804	-0.1298961970532296	0.1449022256858234	-0.1449022256858237	er
Cytoplasm_Intensity_MedianIntensity_GFP	0.0692924608478962	1.1102230246251563e-16	15.954589770191005	0.0129306975639382	-0.1844100521568503	0.059105007168647	-0.0591050071686478	er
Cytoplasm_Intensity_MinIntensityEdge_GFP	0.0122774760523236	4.041271649979361e-05	4.3934819557632805	0.0059159940065947	-0.0875695578368422	0.0138741008260546	-0.013874100826055	er
Cytoplasm_Intensity_MinIntensity_GFP	0.0125556211036398	3.086708527832993e-05	4.510504378205029	0.005773884237574	-0.0841428089494925	0.0189871097230545	-0.0189871097230549	er
Cytoplasm_Intensity_StdIntensityEdge_GFP	0.0496578769920234	1.1102230246251563e-16	15.954589770191005	0.0063773378295576	-0.0643074453081276	0.1388089390367879	-0.1388089390367879	er
Cytoplasm_Intensity_StdIntensity_GFP	0.0503705235874276	1.1102230246251563e-16	15.954589770191005	0.0026391535480969	0.0074315063494072	0.1975671859242086	-0.1975671859242081	er
Cytoplasm_Intensity_UpperQuartileIntensity_GFP	0.0846142651747374	1.1102230246251563e-16	15.954589770191005	0.0101226465657841	-0.1192678140908752	0.149561175059289	-0.1495611750592893	er
Cytoplasm_Location_CenterMassIntensity_X_GFP	0.0007880425228913	0.8041867100453004	0.0946431083055802	0.0016993933523018	-0.0265332697813122	-0.0016886762440684	0.0016886762440683	er
Cytoplasm_Location_CenterMassIntensity_Y_GFP	0.0006300367516651	0.861452721114533	0.0647685528329127	0.0018512532185438	-0.0357345088109923	-0.0299522771206478	0.0299522771206475	er
Cytoplasm_Location_MaxIntensity_X_GFP	0.0010559337017417	0.7029700284216278	0.1530631910094509	0.0016145749902432	-0.0231469272420815	0.0068828555926124	-0.0068828555926125	er
Cytoplasm_Location_MaxIntensity_Y_GFP	0.0005274894648467	0.896176157872141	0.0476066143643969	0.0016764339782516	-0.0325368637201571	-0.027851778385337	0.0278517783853368	er
Cytoplasm_RadialDistribution_FracAtD_GFP_1of4	0.0116694133339839	7.270143519388927e-05	4.138457015679693	0.0026459410605297	-0.0225395023681862	0.0746376204367023	-0.0746376204367023	er
Cytoplasm_RadialDistribution_FracAtD_GFP_2of4	0.0098130258731823	0.0004289321896713	3.3676113604476736	0.0021800570028188	-0.0159354310544912	0.0723430798234128	-0.0723430798234127	er
Cytoplasm_RadialDistribution_FracAtD_GFP_3of4	0.0041021757779758	0.075615568565123	1.1213887779666956	0.0013376081976134	-0.0089270928139776	0.0478871890580192	-0.0478871890580191	er
Cytoplasm_RadialDistribution_FracAtD_GFP_4of4	0.0067448593034703	0.0074400388074239	2.1284247991576	-0.0018028801838774	0.0131249234839176	-0.06004695708079	0.0600469570807899	er
Cytoplasm_RadialDistribution_MeanFrac_GFP_1of4	0.0106781405922666	0.0001882442152858	3.725278360721077	0.0015394158165649	-0.0026654951419884	0.0864279671884806	-0.0864279671884804	er
Cytoplasm_RadialDistribution_MeanFrac_GFP_2of4	0.0111348666536591	0.000121553417315	3.915232827028868	0.0013269011758477	0.0018830671000312	0.091703774229858	-0.0917037742298577	er
Cytoplasm_RadialDistribution_MeanFrac_GFP_3of4	0.0072789316585334	0.0045702149050695	2.3400633776344284	-0.0003629546611953	0.0279208038458012	0.0919563035167188	-0.0919563035167184	er
Cytoplasm_RadialDistribution_MeanFrac_GFP_4of4	0.0165556765167725	6.100688976218294e-07	6.214621115534621	-0.0028683286578106	0.0214013029503883	-0.0933928724373034	0.0933928724373033	er
Cytoplasm_RadialDistribution_RadialCV_GFP_1of4	0.0111302694079891	0.0001220907677386	3.913317175299733	-0.0024151842398791	0.0187629936700425	-0.0755815132405397	0.0755815132405396	er
Cytoplasm_RadialDistribution_RadialCV_GFP_2of4	0.0161273381831201	9.322154010948936e-07	6.030483726381682	-0.0054721423014774	0.073202560972197	-0.0449253210951768	0.0449253210951771	er
Cytoplasm_RadialDistribution_RadialCV_GFP_3of4	0.0169241684514691	4.233432996381126e-07	6.373307309526961	-0.0077152359171921	0.1194247682616104	0.0034019597920738	-0.0034019597920731	er
Cytoplasm_RadialDistribution_RadialCV_GFP_4of4	0.0066457519367815	0.0081398012553655	2.0893861988886604	-0.0024673834148694	0.0637287313619607	0.106192325727013	-0.1061923257270125	er
Cytoplasm_Texture_AngularSecondMoment_GFP_3_00_256	0.001553984093554	0.5238322122229426	0.2808077988460076	-0.0030306825847071	0.0536217184253277	0.0289524235949642	-0.0289524235949638	er
Cytoplasm_Texture_AngularSecondMoment_GFP_3_01_256	0.0016403898172766	0.4955377460222847	0.304923258908599	-0.0031473946322612	0.0579978838080186	0.0395800946666863	-0.0395800946666859	er
Cytoplasm_Texture_AngularSecondMoment_GFP_3_02_256	0.0016103149702413	0.5052734757840045	0.2964734993532803	-0.0031165794659438	0.0560122151782299	0.0333568713049483	-0.033356871304948	er
Cytoplasm_Texture_AngularSecondMoment_GFP_3_03_256	0.0007063980159772	0.8342112496858456	0.0787239578088843	-0.0020549005628858	0.0382271802437079	0.0273271862020574	-0.0273271862020572	er
Cytoplasm_Texture_Contrast_GFP_3_00_256	0.0556520635828308	1.1102230246251563e-16	15.954589770191005	0.0086079738552694	-0.1046435021420879	0.1139205344465298	-0.1139205344465301	er
Cytoplasm_Texture_Contrast_GFP_3_01_256	0.0502117951262062	1.1102230246251563e-16	15.954589770191005	0.007313764321265	-0.0823127450522736	0.1239479231836924	-0.1239479231836925	er
Cytoplasm_Texture_Contrast_GFP_3_02_256	0.0559080542349357	1.1102230246251563e-16	15.954589770191005	0.0083554897345143	-0.0994707425663652	0.1192366300188596	-0.1192366300188599	er
Cytoplasm_Texture_Contrast_GFP_3_03_256	0.057974913295179	1.1102230246251563e-16	15.954589770191005	0.0087831766923024	-0.1067531632614514	0.1163223876910705	-0.1163223876910708	er
Cytoplasm_Texture_Correlation_GFP_3_00_256	0.0045902682577566	0.050016692276799	1.3008850325861885	-0.0039905410416398	0.0615917850699362	0.001026432899465	-0.0010264328994647	er
Cytoplasm_Texture_Correlation_GFP_3_01_256	0.0103264288789863	0.0002633192202405	3.579517439641448	-0.0069233868937805	0.1137806872383668	0.0302716042958516	-0.0302716042958509	er
Cytoplasm_Texture_Correlation_GFP_3_02_256	0.0060437852018909	0.0139952334500232	1.854019852809729	-0.0052672298633345	0.0863423122300399	0.0221219985160164	-0.0221219985160159	er
Cytoplasm_Texture_Correlation_GFP_3_03_256	0.0100497225426174	0.000342629197692	3.4651756306985293	-0.0059101930783511	0.0912569395727433	0.0016699835218621	-0.0016699835218617	er
Cytoplasm_Texture_DifferenceEntropy_GFP_3_00_256	0.0786828871250538	1.1102230246251563e-16	15.954589770191005	0.0126789532329335	-0.1737817790247642	0.0869225009887542	-0.0869225009887549	er
Cytoplasm_Texture_DifferenceEntropy_GFP_3_01_256	0.0692768155160395	1.1102230246251563e-16	15.954589770191005	0.0112851820382615	-0.1505734447296483	0.0942626723580587	-0.0942626723580593	er
Cytoplasm_Texture_DifferenceEntropy_GFP_3_02_256	0.072988785521623	1.1102230246251563e-16	15.954589770191005	0.0121349726914971	-0.1658061214600421	0.0853321608420815	-0.0853321608420822	er
Cytoplasm_Texture_DifferenceEntropy_GFP_3_03_256	0.0755151358261178	1.1102230246251563e-16	15.954589770191005	0.0115370432916503	-0.1522273010326539	0.1033907788982781	-0.1033907788982786	er
Cytoplasm_Texture_DifferenceVariance_GFP_3_00_256	0.022638495552152	1.374160896183696e-09	8.861962414122335	-0.0069533106878801	0.0963459553653963	-0.0433820681058386	0.043382068105839	er
Cytoplasm_Texture_DifferenceVariance_GFP_3_01_256	0.0164759336514718	6.602156746859933e-07	6.180314168965384	-0.005685227289896	0.0771348292859089	-0.0422222316905414	0.0422222316905417	er
Cytoplasm_Texture_DifferenceVariance_GFP_3_02_256	0.0192720644690443	4.0746304663663586e-08	7.38991177187986	-0.0066433738449288	0.0935987709691047	-0.0350795909046159	0.0350795909046163	er
Cytoplasm_Texture_DifferenceVariance_GFP_3_03_256	0.0163205069602695	7.700498447782422e-07	6.113481162345025	-0.0046683352347071	0.0568039116602775	-0.0615642974467076	0.0615642974467078	er
Cytoplasm_Texture_Entropy_GFP_3_00_256	0.0085150350482223	0.0014553428042849	2.837034697074001	0.0050587123301615	-0.0757390565144859	0.0083274889628318	-0.0083274889628321	er
Cytoplasm_Texture_Entropy_GFP_3_01_256	0.0054887484090788	0.0229097464264756	1.6399797177155266	0.0038703067895791	-0.0567453407747733	0.0113140298895154	-0.0113140298895157	er
Cytoplasm_Texture_Entropy_GFP_3_02_256	0.0071428281412017	0.0051768525833035	2.2859342018656115	0.0045959830644503	-0.0685728679990322	0.0085461956375538	-0.0085461956375542	er
Cytoplasm_Texture_Entropy_GFP_3_03_256	0.0058535115703616	0.0165844491975911	1.7802989476849906	0.0040602716376072	-0.0599427648363777	0.0101727050627358	-0.0101727050627361	er
Cytoplasm_Texture_InfoMeas1_GFP_3_00_256	0.0174788085754662	2.439948959542804e-07	6.612619258423877	-0.001829985195657	0.0007844294096601	-0.1125546841714714	0.1125546841714712	er
Cytoplasm_Texture_InfoMeas1_GFP_3_01_256	0.0212641390525695	5.5064938164761665e-09	8.259124844131568	-0.0037013947255218	0.0329281483823731	-0.0986571910661005	0.0986571910661005	er
Cytoplasm_Texture_InfoMeas1_GFP_3_02_256	0.0175322169928341	2.3137042926002493e-07	6.635692147673968	-0.0018847281668698	0.0017623636252161	-0.1119931545358431	0.1119931545358428	er
Cytoplasm_Texture_InfoMeas1_GFP_3_03_256	0.0177751872753428	1.816688912636977e-07	6.740719434327609	-0.0020609507811463	0.0048488619820871	-0.1104389212190741	0.1104389212190739	er
Cytoplasm_Texture_InfoMeas2_GFP_3_00_256	0.0430816252582885	1.1102230246251563e-16	15.954589770191005	0.0051093500418967	-0.0437973967988197	0.1430014446838578	-0.1430014446838577	er
Cytoplasm_Texture_InfoMeas2_GFP_3_01_256	0.0433882289194283	1.1102230246251563e-16	15.954589770191005	0.0050103874309356	-0.0416962694330078	0.1453881939537257	-0.1453881939537256	er
Cytoplasm_Texture_InfoMeas2_GFP_3_02_256	0.0419644135950194	1.1102230246251563e-16	15.954589770191005	0.0041531681435953	-0.026164963489204	0.1550778363276662	-0.1550778363276659	er
Cytoplasm_Texture_InfoMeas2_GFP_3_03_256	0.0227725033080257	1.1998542159830095e-09	8.920871518152621	0.0006667860017974	0.0255442072820818	0.1473261616902211	-0.1473261616902206	er
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_00_256	0.1213157930138946	1.1102230246251563e-16	15.954589770191005	-0.0158001868106369	0.2169478353191428	-0.1067341743661079	0.1067341743661088	er
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_01_256	0.1220658948890113	1.1102230246251563e-16	15.954589770191005	-0.015529465892667	0.2110743244099245	-0.1137806795780099	0.1137806795780107	er
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_02_256	0.1107410410783045	1.1102230246251563e-16	15.954589770191005	-0.0158926097562097	0.2236973064743959	-0.084801334178264	0.084801334178265	er
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_03_256	0.1153958928357864	1.1102230246251563e-16	15.954589770191005	-0.0148992778481623	0.2011429134814167	-0.114785754352296	0.1147857543522968	er
Cytoplasm_Texture_SumAverage_GFP_3_00_256	0.08635913229387	1.1102230246251563e-16	15.954589770191005	0.0106596560688019	-0.1290941569656983	0.1430931386396184	-0.1430931386396188	er
Cytoplasm_Texture_SumAverage_GFP_3_01_256	0.0840332623055971	1.1102230246251563e-16	15.954589770191005	0.0105522951152843	-0.1280837277757922	0.1404592706196177	-0.140459270619618	er
Cytoplasm_Texture_SumAverage_GFP_3_02_256	0.0858824112171197	1.1102230246251563e-16	15.954589770191005	0.0107040058849473	-0.1302070393672513	0.1413185937501268	-0.1413185937501272	er
Cytoplasm_Texture_SumAverage_GFP_3_03_256	0.0841404041881369	1.1102230246251563e-16	15.954589770191005	0.0102906642512659	-0.1228294017087441	0.1455323739629345	-0.1455323739629348	er
Cytoplasm_Texture_SumEntropy_GFP_3_00_256	0.0133071017917335	1.4868040044691e-05	4.827746277871919	0.0056000714871835	-0.0794302024322177	0.0273867865116056	-0.0273867865116059	er
Cytoplasm_Texture_SumEntropy_GFP_3_01_256	0.0122460096667076	4.166223654311629e-05	4.380257419643627	0.0049432941220104	-0.0673568335703601	0.0355257324561606	-0.0355257324561609	er
Cytoplasm_Texture_SumEntropy_GFP_3_02_256	0.0122381967435557	4.197838298036771e-05	4.376974294582321	0.0050785285223788	-0.0701412282703955	0.0326216125366824	-0.0326216125366827	er
Cytoplasm_Texture_SumEntropy_GFP_3_03_256	0.0109888497078325	0.0001398222224786	3.854423799027592	0.0046815829636419	-0.063783226131714	0.0336760107706646	-0.0336760107706648	er
Cytoplasm_Texture_SumVariance_GFP_3_00_256	0.048086133529803	1.1102230246251563e-16	15.954589770191005	0.003244596514649	-0.0052387900391644	0.1837233866389357	-0.1837233866389354	er
Cytoplasm_Texture_SumVariance_GFP_3_01_256	0.0479191647499859	1.1102230246251563e-16	15.954589770191005	0.0030586077278922	-0.0018360646408306	0.1859612862051576	-0.1859612862051572	er
Cytoplasm_Texture_SumVariance_GFP_3_02_256	0.0480296388455441	1.1102230246251563e-16	15.954589770191005	0.0032713466445122	-0.0057755331374581	0.1832066652479722	-0.1832066652479718	er
Cytoplasm_Texture_SumVariance_GFP_3_03_256	0.0466251448735151	1.1102230246251563e-16	15.954589770191005	0.0031916272605364	-0.0050964535413431	0.1809578656074005	-0.1809578656074002	er
Cytoplasm_Texture_Variance_GFP_3_00_256	0.0488306617270506	1.1102230246251563e-16	15.954589770191005	0.003417660927071	-0.0080696915223888	0.183021356141994	-0.1830213561419936	er
Cytoplasm_Texture_Variance_GFP_3_01_256	0.048958879946054	1.1102230246251563e-16	15.954589770191005	0.0033045856016223	-0.0058640086354717	0.1849455372444435	-0.1849455372444431	er
Cytoplasm_Texture_Variance_GFP_3_02_256	0.0489221747772294	1.1102230246251563e-16	15.954589770191005	0.0034413529052786	-0.0084638323748676	0.1828980881267136	-0.1828980881267132	er
Cytoplasm_Texture_Variance_GFP_3_03_256	0.048055759571268	1.1102230246251563e-16	15.954589770191005	0.0035209776887366	-0.0104696691392615	0.1796800433533871	-0.1796800433533867	er
Cells_Granularity_10_GFP	0.0007553619061868	0.8162943663763285	0.0881532007566332	-0.0014935315839105	0.0321269327931438	0.0377367787566993	-0.0377367787566991	er
Cells_Granularity_11_GFP	0.0014591011801278	0.5560091161009053	0.2549180878426479	0.0029300731446148	-0.0517120917633739	-0.0274580756660373	0.0274580756660369	er
